date,USD_EUR,USD_RUB,TRY_per_USD,USD_ZAR,TRY_EUR,TRY_RUB,TRY_ZAR
2022-06-13,0.9574,,17.294,16.0139,18.063505326927093,,1.0799368049007425
2022-06-20,0.95048,,17.3538,15.9638,18.257932833936536,,1.087072000400907
2022-06-27,0.95311,,16.651,16.1609,17.47017657982814,,1.0303262813333414
2022-07-04,0.97532,,17.1291,16.6187,17.562543575441907,,1.030712390259166
2022-07-11,0.99463,,17.4231,17.0791,17.517167187798478,,1.0201415765467736
2022-07-18,0.98107,,17.6222,17.0613,17.962224917691906,,1.032875572201415
2022-07-25,0.98367,,17.8852,16.7687,18.182113920318805,,1.066582382653396
2022-08-01,0.97914,,17.956,16.6535,18.338541985824293,,1.0782117873119763
2022-08-08,0.97447,,17.9502,16.437,18.42047471959116,,1.0920605949990874
2022-08-15,0.9858,,18.0172,16.6417,18.276729559748425,,1.0826538154154923
2022-08-22,1.0032,,18.1485,16.9588,18.090610047846887,,1.0701523692714106
2022-08-29,0.9997,,18.1958,17.0437,18.20126037811343,,1.0675968246331486
2022-09-05,1.0042,,18.2326,17.3087,18.15634335789684,,1.0533777811158551
2022-09-12,0.99473,,18.2566,17.3473,18.353322006976768,,1.0524173790734004
2022-09-19,1.0097,,18.3388,17.7055,18.162622561156777,,1.0357685464968511
2022-09-26,1.035,,18.514,17.9955,17.88792270531401,,1.0288127587452418
2022-10-03,1.0157,,18.569,17.8667,18.28197302353057,,1.0393077624855176
2022-10-10,1.0292,,18.5851,18.196,18.05781189273222,,1.0213838206199164
2022-10-17,1.0226,,18.5895,18.2468,18.178662233522395,,1.0187813753644477
2022-10-24,1.0056,,18.609,18.2028,18.50536992840096,,1.0223152482035731
2022-10-31,1.0123,,18.62,18.2067,18.39375679146498,,1.0227004344554478
2022-11-07,0.99423,,18.5858,17.6889,18.69366243223399,,1.0507041138793254
2022-11-14,0.96488,,18.6114,17.3186,19.28882348064008,,1.07464806624092
2022-11-21,0.96834,,18.6242,17.187,19.233120598137017,,1.0836213417117586
2022-11-28,0.95795,,18.6326,17.2299,19.45049324077457,,1.0814108033128456
2022-12-05,0.94859,,18.6412,17.2271,19.651482726994804,,1.08208578344585
2022-12-12,0.94349,,18.6478,17.4435,19.764703388483184,,1.0690400435692378
2022-12-19,0.9418,,18.6654,17.2185,19.81885750690168,,1.0840317100792751
2022-12-26,0.93941,,18.7161,17.1213,19.92324969927933,,1.0931471325191429
2023-01-02,0.94464,,18.7478,17.0716,19.846502371273715,,1.0981864617259074
2023-01-09,0.93023,,18.7814,16.9645,20.19006052266644,,1.1071001208405788
2023-01-16,0.92362,,18.7956,17.1264,20.34992745934475,,1.0974635650224216
2023-01-23,0.91971,,18.8117,17.1864,20.453947439953897,,1.0945689615044454
2023-01-30,0.91651,,18.814,17.2507,20.52787203631166,,1.090622409525411
2023-02-06,0.93162,,18.8327,17.6608,20.21500182477834,,1.0663559974633086
2023-02-13,0.9351,,18.8517,18.0087,20.16008982996471,,1.0468107081577238
2023-02-20,0.94038,,18.8725,18.27,20.06901465365065,,1.0329775588396275
2023-02-27,0.94206,,18.8902,18.2743,20.052013672165256,,1.0337030693378133
2023-03-06,0.94349,,18.9348,18.4241,20.06889315202069,,1.027719128749844
2023-03-13,0.93967,,18.9852,18.275,20.20411421030787,,1.0388618331053352
2023-03-20,0.92764,,19.0408,18.3597,20.52606614634988,,1.0370975560602842
2023-03-27,0.92217,,19.1378,18.0861,20.75300649554854,,1.0581496287203986
2023-04-03,0.91693,,19.2362,17.9639,20.97891878333133,,1.0708253775627787
2023-04-10,0.91116,,19.3267,18.2097,21.211093551077745,,1.0613409336782045
2023-04-17,0.91224,,19.3961,18.1639,21.262058230290275,,1.0678378542053193
2023-04-24,0.90769,,19.4272,18.2817,21.40290187178442,,1.0626582867020025
2023-05-01,0.90711,,19.4829,18.2964,21.47799054138969,,1.0648488227192237
2023-05-08,0.91291,,19.5454,18.742,21.40999660426548,,1.0428662896169032
2023-05-15,0.92242,,19.7463,19.2298,21.4070596908133,,1.026859353711427
2023-05-22,0.92816,,19.9072,19.3456,21.4480262023789,,1.029029856918369
2023-05-29,0.93284,,20.58,19.6688,22.061661163757982,,1.0463271780688197
2023-06-05,0.93275,,22.512,19.0561,24.13508442776736,,1.1813540021305513
2023-06-12,0.92336,,23.635,18.436,25.59673366834172,,1.282002603601649
2023-06-19,0.915,,24.052,18.396,26.286338797814206,,1.3074581430745813
2023-06-26,0.91558,,26.024,18.6898,28.42351296445969,,1.3924172543312394
2023-07-03,0.91811,,26.061,18.8331,28.38548757774123,,1.3837870557688323
2023-07-10,0.90302,,26.139,18.4035,28.94620274191048,,1.4203276550656123
2023-07-17,0.89246,,26.814,17.942,30.04504403558703,,1.49448222048824
2023-07-24,0.90351,,26.952,17.6568,29.83032838596142,,1.5264374065515836
2023-07-31,0.91149,,26.968,18.2982,29.586720644219906,,1.4738061667267817
2023-08-07,0.91042,,27.027,18.8301,29.68629863140089,,1.435308362674654
2023-08-14,0.91676,,27.075,19.0851,29.53335660369126,,1.4186459594133642
2023-08-21,0.92166,,26.879,18.7438,29.163682919948787,,1.4340208495609217
2023-08-28,0.92234,,26.665,18.6525,28.910163280352144,,1.4295670821605682
2023-09-04,0.93127,,26.806,19.1274,28.78434825560793,,1.401445047418886
2023-09-11,0.93353,,26.927,18.9572,28.8442792411599,,1.4204101871584411
2023-09-18,0.93703,,27.076,18.9065,28.895552970555904,,1.4321000714040144
2023-09-25,0.94509,,27.325,18.9878,28.91259033531198,,1.4390819368225911
2023-10-02,0.95084,,27.541,19.343,28.964915232846742,,1.4238225714728845
2023-10-09,0.94589,,27.742,19.0494,29.32899174322596,,1.4563188341890034
2023-10-16,0.94661,,27.967,18.9317,29.544374135071465,,1.4772577211766509
2023-10-23,0.94545,,28.124,19.0612,29.746681474430165,,1.4754579984471072
2023-10-30,0.94118,,28.324,18.5743,30.0941371469857,,1.5249026881228365
2023-11-06,0.9351,,28.504,18.4996,30.48230135814352,,1.540790071136673
2023-11-13,0.92618,,28.651,18.4462,30.934591548079208,,1.55321963331201
2023-11-20,0.91558,,28.809,18.6303,31.46530068371961,,1.546351910597253
2023-11-27,0.91424,,28.907,18.6753,31.618612180609027,,1.547873394269436
2023-12-04,0.92575,,28.935,18.8567,31.255738590332165,,1.534467854926896
2023-12-11,0.92225,,29.026,18.7789,31.473027920845755,,1.5456709391923915
2023-12-18,0.91191,,29.132,18.4288,31.946135035255672,,1.580786594894947
2023-12-25,0.90285,,29.475,18.4715,32.646619039707595,,1.5957014860731398
2024-01-01,0.91433,,29.781,18.7154,32.57139107324489,,1.591256398473984
2024-01-08,0.91308,,29.98,18.6678,32.83392473824856,,1.6059739230118173
2024-01-15,0.91802,,30.138,18.9121,32.829350123091004,,1.5935829442526217
2024-01-22,0.91861,,30.256,18.9473,32.93671960897443,,1.5968502108479838
2024-01-29,0.92242,,30.377,18.7529,32.93185316883849,,1.6198561289187272
2024-02-05,0.92945,,30.6,18.9599,32.92269621819356,,1.6139325629354584
2024-02-12,0.92954,,30.749,18.9543,33.07980291326893,,1.6222704082978532
2024-02-19,0.92481,,30.973,19.0105,33.491203598577,,1.6292575155834932
2024-02-26,0.92328,,31.206,19.2309,33.79906420587471,,1.622700965633434
2024-03-04,0.9192,,31.748,18.8629,34.538729329852046,,1.6830922074548451
2024-03-11,0.91575,,32.098,18.6795,35.051051051051054,,1.718354345673064
2024-03-18,0.92047,,32.213,18.8816,34.99625191478267,,1.706052453181934
2024-03-25,0.92345,,32.237,18.9334,34.90930748822351,,1.7026524554491007
2024-04-01,0.92541,,31.992,18.7276,34.57062275099686,,1.7082808261603195
2024-04-08,0.92713,,32.251,18.6316,34.78584448782802,,1.730983919792181
2024-04-15,0.9387,,32.505,19.0594,34.627676573985305,,1.7054576744283665
2024-04-22,0.93589,,32.527,19.0791,34.75515284915962,,1.7048498094773863
2024-04-29,0.93284,,32.368,18.6527,34.698340551434335,,1.7352983750341775
2024-05-06,0.92945,,32.251,18.5042,34.69901554682877,,1.7429016115260316
2024-05-13,0.92362,,32.242,18.3259,34.90829561941058,,1.7593678891623328
2024-05-20,0.92166,,32.208,18.269,34.94564155979428,,1.762986479829219
2024-05-27,0.92166,,32.218,18.4793,34.9564915478593,,1.7434643087129926
2024-06-03,0.92013,,32.307,18.8167,35.11134296240749,,1.7169322994999123
2024-06-10,0.93075,,32.424,18.5348,34.83642224012893,,1.7493579644776311
2024-06-17,0.9331,,32.74,18.0875,35.08734326438753,,1.8100898410504496
2024-06-24,0.93397,,32.907,18.2214,35.23346574301102,,1.805953439362508
2024-07-01,0.92842,,32.646,18.3356,35.16296503737533,,1.7804707781583369
2024-07-08,0.92217,,32.88,18.092,35.655031068024336,,1.8173778465620167
2024-07-15,0.91634,,33.075,18.1936,36.09468101359757,,1.8179469703632047
2024-07-22,0.92073,,32.967,18.3491,35.8052849369522,,1.7966548768059467
2024-07-29,0.9243,,33.106,18.2723,35.8173753110462,,1.8118135100671509
2024-08-05,0.91491,,33.495,18.4236,36.61015837623373,,1.818048589852146
2024-08-12,0.91108,,33.589,18.0796,36.86723449093383,,1.8578397752162656
2024-08-19,0.90098,,33.881,17.8814,37.60460831538991,,1.894762155088528
2024-08-26,0.89904,,34.048,17.7247,37.87150738565582,,1.9209351921330124
2024-09-02,0.90342,,33.997,17.8651,37.63144495362069,,1.902984030316091
2024-09-09,0.90555,,34.003,17.8831,37.54955551874552,,1.9014041189726607
2024-09-16,0.8975,,34.052,17.5617,37.94094707520892,,1.938992238792372
2024-09-23,0.8967,,34.151,17.244,38.08520129363221,,1.980456970540478
2024-09-30,0.9022,,34.204,17.3633,37.91177122589227,,1.9699020347514584
2024-10-07,0.91258,,34.254,17.5119,37.535339367507504,,1.9560413204735063
2024-10-14,0.91861,,34.238,17.5992,37.2715298113454,,1.945429337697168
2024-10-21,0.92481,,34.266,17.6314,37.051934992052416,,1.94346450083374
2024-10-28,0.92293,,34.293,17.6734,37.156664102369625,,1.9403736689035496
2024-11-04,0.92498,,34.309,17.5279,37.09161279162792,,1.9573936409952133
2024-11-11,0.94313,,34.371,18.0826,36.44354436822072,,1.9007775430524367
2024-11-18,0.95003,,34.519,18.0739,36.33464206393482,,1.9098810992646853
2024-11-25,0.94967,,34.638,18.1035,36.47372245095664,,1.9133316761952108
2024-12-02,0.95003,,34.75,18.1175,36.57779228024378,,1.918035048985788
2024-12-09,0.95039,,34.872,17.8116,36.69230526415472,,1.957825237485684
2024-12-16,0.95648,,35.045,18.1549,36.63955336232854,,1.9303328577959669
2024-12-23,0.9608,,35.228,18.5944,36.66527893422148,,1.89454889644194
2024-12-30,0.96497,,35.343,18.758,36.62600909872846,,1.8841560934001496
2025-01-06,0.96684,,35.362,18.7759,36.574821066567374,,1.883371769129576
2025-01-13,0.97437,,35.495,18.923,36.42866672824491,,1.875759657559584
2025-01-20,0.96172,,35.645,18.5535,37.063802354115545,,1.921200851591344
2025-01-27,0.95886,,35.781,18.6355,37.31618797321819,,1.920045075259585
2025-02-03,0.96581,,35.944,18.6415,37.2164297325561,,1.9281710162808787
2025-02-10,0.96376,,36.096,18.4538,37.453307877479865,,1.9560198983407209
2025-02-17,0.95675,,36.308,18.4453,37.949307551607006,,1.9684147181124727
2025-02-24,0.95529,,36.448,18.3917,38.15385903756975,,1.981763512888966
2025-03-03,0.93686,,36.443,18.4138,38.89908844437802,,1.97911349096873
2025-03-10,0.91979,,36.609,18.2998,39.80147642396634,,2.0005136668160306
2025-03-17,0.91946,,37.461,18.1358,40.74239227372588,,2.06558299054908
2025-03-24,0.92558,,38.0,18.196,41.05533827437931,,2.088371070564959
2025-03-31,0.91642,,37.948,18.6565,41.40896095676655,,2.03403639482218
2025-04-07,0.90269,,38.001,19.4322,42.09750855775516,,1.955568592336431
2025-04-14,0.88075,,38.098,18.8885,43.25631564007948,,2.016994467533155
2025-04-21,0.87673,,38.319,18.6849,43.70672841125546,,2.050800378915595
2025-04-28,0.88013,,38.48,18.5284,43.72081397066342,,2.0768118132164672
2025-05-05,0.88378,,38.643,18.2439,43.724682613320056,,2.1181326361139887
2025-05-12,0.8959,,38.766,18.2252,43.27045429177363,,2.1270548471347364
2025-05-19,0.88598,,38.891,17.9897,43.896024740964805,,2.1618481686742967
2025-05-26,0.88222,,39.064,17.8844,44.27920473351318,,2.184249960859744
2025-06-02,0.87681,,39.201,17.8395,44.70865980086906,,2.197427057933238
2025-06-09,0.87138,,39.28,17.7989,45.07792237600128,,2.206877953131935
2025-06-16,0.86738,,39.51,17.9495,45.55096958657105,,2.2011755202094765
2025-06-23,0.86096,,39.754,17.8476,46.17403828284706,,2.2274143302180685
2025-06-30,0.84983,,39.813,17.6341,46.84819316804538,,2.257727924872832
2025-07-07,0.85419,,40.053,17.8218,46.89003617462157,,2.2474160859172474
2025-07-14,0.85933,,40.263,17.8414,46.85394435199515,,2.256717522167542
2025-07-21,0.85368,,40.455,17.637,47.388951363508575,,2.2937574417417927
2025-07-28,0.86858,,40.591,18.0231,46.73259803357204,,2.252165276783684
2025-08-04,0.86199,,40.667,17.8588,47.178041508602185,,2.2771406813447714
2025-08-11,0.85741,,40.776,17.6327,47.55717801285267,,2.312521621759572
2025-08-18,0.8583,,40.887,17.6517,47.6371897937784,,2.316320807627594
2025-08-25,0.85793,,41.046,17.6639,47.843064119450304,,2.3237223942617424
2025-09-01,0.85675,,41.158,17.6782,48.0396848555588,,2.3281782081886164
2025-09-08,0.85353,,41.299,17.5111,48.38611413775731,,2.3584469279485583
2025-09-15,0.84796,,41.31,17.3611,48.71692060946271,,2.3794575228528148
2025-09-22,0.85121,,41.459,17.3434,48.7059597514127,,2.3904770690868
2025-09-29,0.85215,,41.611,17.2382,48.83060494044476,,2.4138831200473367
2025-10-06,0.85985,,41.733,17.1899,48.53520962958656,,2.42776281421067
2025-10-13,0.86096,,41.854,17.3681,48.61317598959302,,2.4098203027389298
2025-10-20,0.86125,,41.999,17.3568,48.76516690856314,,2.419743270648968
2025-10-27,0.86192,,41.973,17.2488,48.69709485799146,,2.43338667037707
2025-11-03,0.86821,,42.112,17.3832,48.50439409820205,,2.422568917115376
2025-11-10,0.86222,,42.257,17.1065,49.00953352972559,,2.4702306140940578
2025-11-17,0.86505,,42.367,17.2131,48.976359747991445,,2.461323062086434
2025-11-24,0.86468,,42.431,17.1855,49.07133274737475,,2.4690000290942944
2025-12-01,0.85852,,42.454,17.0343,49.4502166519126,,2.492265605278761
2025-12-08,0.8566,,42.589,16.9721,49.71865514826056,,2.509353586179671
2025-12-15,0.85208,,42.738,16.7654,50.157262228898695,,2.549178665585074
2025-12-22,0.8494,,42.829,16.6562,50.422651283258766,,2.571354810821196
2025-12-29,0.85121,,42.965,16.5888,50.47520588338953,,2.5900004822530867
2026-01-05,0.8566,,43.058,16.4854,50.26616857342984,,2.611886881725648
2026-01-12,0.85852,,43.185,16.3991,50.30168196431068,,2.6333762218658343
2026-01-19,0.85404,,43.297,16.3068,50.69668867968713,,2.655149998773518
2026-01-26,0.83857,,43.422,15.9099,51.78100814481796,,2.7292440555880297
2026-01-30,0.839,,43.487,15.933,51.83194278903457,,2.729366723153204
2026-02-02,0.84459,,43.492,16.0282,51.49480813175624,,2.713467513507444
2026-02-03,0.84739,,43.492,15.9493,51.32465570752546,,2.726890835334466
2026-02-04,0.84602,,43.509,15.9375,51.4278622254793,,2.7299764705882352
2026-02-05,0.8476,,43.54,16.1798,51.36857008022652,,2.6910097776239508
2026-02-06,0.84789,,43.615,16.1243,51.4394555897581,,2.704923624591455
2026-02-09,0.84133,,43.589,15.9753,51.8096347449871,,2.728524659943788
2026-02-10,0.84076,,43.635,15.9574,51.89947190637043,,2.734468021106195
2026-02-11,0.84034,,43.643,15.8814,51.93493109931695,,2.748057476041155
2026-02-12,0.84218,,43.649,15.8952,51.82858771284048,,2.7460491217474456
2026-02-13,0.84303,,43.74,16.0336,51.88427458097577,,2.728021155573296
2026-02-16,0.84353,,43.709,15.9504,51.81677000225244,,2.7403074531046245
2026-02-17,0.84559,,43.727,16.0934,51.71182251445736,,2.7170765655486098
2026-02-18,0.84424,,43.757,16.0231,51.83004832748981,,2.730869806716553
2026-02-19,0.85085,,43.77,16.2188,51.44267497208674,,2.698720003946038
2026-02-20,0.84983,,43.846,16.0973,51.593848181400986,,2.7238108254179267
2026-02-23,0.84861,,43.839,16.0115,51.65977304061936,,2.73796958436124
2026-02-24,0.84911,,43.852,16.0083,51.64466323562318,,2.739328973095207
2026-02-25,0.84861,,43.869,15.8603,51.695124969067066,,2.7659628128093416
2026-02-26,0.84645,,43.882,15.8763,51.84240061433044,,2.7639941296145825
2026-02-27,0.8471,,43.96,15.9405,51.89469956321568,,2.7577554029045515
2026-03-02,0.85485,,43.959,16.1613,51.42305667660994,,2.72001633531956
2026-03-03,0.86162,,43.978,16.3934,51.04106218518604,,2.682664974928935
2026-03-04,0.85844,,43.974,16.3188,51.22547877545315,,2.6946834326053386
2026-03-05,0.86073,,43.994,16.5028,51.11242782289452,,2.665850643527159
2026-03-06,0.86498,,44.074,16.718,50.953779278133595,,2.636320133987319
2026-03-09,0.86543,,44.084,16.6768,50.93883965196492,,2.6434327928619403
2026-03-10,0.85903,,44.045,16.2888,51.272947394153874,,2.7040052060311384
2026-03-11,0.86348,,44.096,16.4018,51.06777227034789,,2.688485410137911
2026-03-12,0.86603,,44.109,16.5417,50.93241573617542,,2.666533669453563
2026-03-13,0.87138,,44.19,16.7963,50.71266267300144,,2.630936575317183
2026-03-16,0.87123,,44.185,16.7678,50.71565487873467,,2.6351101516000908
2026-03-17,0.86723,,44.205,16.6587,50.97263701670837,,2.6535684056979236
2026-03-18,0.86957,,44.221,16.8847,50.85387030371333,,2.618998264701179
2026-03-19,0.8704,,44.321,17.0689,50.920266544117645,,2.596593805107535
2026-03-20,0.86543,,44.307,16.8859,51.19651502721191,,2.6239051516353884
2026-03-23,0.86237,,44.321,16.8109,51.39441307095562,,2.6364442117911593
2026-03-24,0.86415,,44.348,17.1019,51.31979401724238,,2.5931621632684085
2026-03-25,0.86266,,44.357,16.9135,51.418867224630795,,2.622579596180566
2026-03-26,0.86663,,44.367,17.0577,51.194858244002624,,2.6009954448724035
2026-03-27,0.86828,,44.456,17.1906,51.200073708941815,,2.586064477097949
2026-03-30,0.87078,,44.456,17.1845,51.053078848848166,,2.5869824551194394
2026-03-31,0.86972,,44.48,17.07,51.14289656441153,,2.605741066198008
2026-04-01,0.8617,,44.467,16.7811,51.603806429151675,,2.649826292674497
2026-04-02,0.86768,,44.495,17.0118,51.28042596348884,,2.6155374504755518
2026-04-07,0.86528,,44.609,16.8895,51.554410133136095,,2.6412267977145563
2026-04-08,0.85426,,44.482,16.3104,52.07079811766909,,2.7272169903865016
2026-04-09,0.8558,,44.591,16.4321,52.10446365973358,,2.7136519373664965
2026-04-10,0.8539,,44.672,16.4281,52.31525939805598,,2.719243247849721
2026-04-13,0.85587,,44.718,16.591,52.24858915489502,,2.6953167379904768
